id,address,speaker,age,b_date,r_date,turn_min_2,turn_min_1,turn,turn_plus_1,turn_plus_2,speech_act,consistency,utterance_type,answer,intonation,syn_level,connective_meaning,annotation,has_negation,modal,modal_bin
Violet,Providence/Violet/vio40.cha/1250,MOT,2.7716564,10/4/01,10/4/01,"*CHI: I'm hungry . _x0015_%snd:""vio40""_660541_662500_x0015_","*MOT: you hungry , alright well I'm gonna xxx (a)n(d) then I'll get you breakfast . _x0015_%snd:""vio40""_662500_665178_x0015_","*MOT: let's just finish this _x0002__x0005_(1)_x0002__x0006_(a)n(d) then I'll get you breakfast . _x0015_%snd:""vio40""_665180_668178_x0015_","*CHI: my hat is not stained . _x0015_%snd:""vio40""_668178_671011_x0015_","*MOT: oh that's good . _x0015_%snd:""vio40""_671011_672225_x0015_",options,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio12.cha/1430,MOT,1.643374401,10/4/01,10/4/01,"*MOT: xxx . _x0015_%snd:""vio12""_1425506_1426708_x0015_","*MOT: is that a funny one ? _x0015_%snd:""vio12""_1426708_1428171_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and you smell like one too ! _x0015_%snd:""vio12""_1428171_1432970_x0015_","*CHI: yyy . _x0015_%snd:""vio12""_1432971_1435363_x0015_",*MOT: we should put the sweatshirts in there .,description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio41.cha/1357,MOT,2.83853525,10/4/01,10/4/01,"*MOT: thank you . _x0015_%snd:""vio41""_951958_954571_x0015_","*CHI: I don't yyy xxx &-uh do 0you want me get &-uh want to get ‹the (.)› ‹&-uh ,› &-uh yyy ‹&-uh ,› yyy want +..? _x0015_%snd:""vio41""_954571_966110_x0015_",*MOT: wanna get the felt board _x0002__x0005_(1)_x0002__x0006_and bring it in here ?,"*CHI: what ? _x0015_%snd:""vio41""_966110_967173_x0015_","*MOT: the felt board that Chloe gave us to borrow . _x0015_%snd:""vio41""_967173_969531_x0015_",options,consistent,interrogative,0,1,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio12.cha/743,MOT,1.643374401,10/4/01,10/4/01,"*MOT: Eric helps decorate the Claus family tree . _x0015_%snd:""vio12""_851096_853808_x0015_","*MOT: Emma stands on tiptoe to place the last ornament . _x0015_%snd:""vio12""_853808_857675_x0015_","*MOT: Emmet _x0002__x0005_(1)_x0002__x0006_and Emma check the list twice . _x0015_%snd:""vio12""_857675_859770_x0015_","*MOT: we'll have pie when they return , says Mrs Claus . _x0015_%snd:""vio12""_859770_863120_x0015_","*MOT: Eli loads Santa's big sack of presents . _x0015_%snd:""vio12""_863120_865521_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio26.cha/2937,MOT,2.263607118,10/4/01,10/4/01,"*MOT: quack [/] quack [/] quack [/] quack [/] quack . _x0015_%snd:""vio26""_1926432_1928070_x0015_","*CHI: ‹quack [/] ‹quack [/] ‹quack [/] ‹quack [/] ‹quack › . _x0015_%snd:""vio26""_1928070_1935441_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and what do you think they heard him say ? _x0015_%snd:""vio26""_1935443_1942586_x0015_","*MOT: ribbit . _x0015_%snd:""vio26""_1942587_1943560_x0015_","*CHI: moo . _x0015_%snd:""vio26""_1943560_1945255_x0015_",description,consistent,interrogative,0,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio11.cha/1723,MOT,1.594093087,10/4/01,10/4/01,"*MOT: rings on her fingers and bells on her toes , she shall have music wherever she goe:s . _x0015_%snd:""vio11""_1043076_1049600_x0015_","*CHI: again ? _x0015_%snd:""vio11""_1049600_1050410_x0015_","*MOT: ride a cock horse to Banbury cross to see a fine lady upon a white horse , rings on her fingers _x0002__x0005_(1)_x0002__x0006_and bells on her toes , she shall have music wherever she goe:s .","*CHI: xxx . _x0015_%snd:""vio11""_1050410_1063100_x0015_","*CHI: again ? _x0015_%snd:""vio11""_1063100_1063758_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio19.cha/2668,MOT,1.957433265,10/4/01,10/4/01,"*MOT: let's [: let us] see how many horsies , one +... _x0015_%snd:""vio19""_1439306_1444130_x0015_","*MOT: two +... _x0015_%snd:""vio19""_1444130_1445130_x0015_","*MOT: three , _x0002__x0005_(1)_x0002__x0006_and +..? _x0015_%snd:""vio19""_1445130_1450456_x0015_","*CHI: four . _x0015_%snd:""vio19""_1450456_1453000_x0015_",*MOT: four horsies !,identification,consistent,interrogative,0,1,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio23.cha/5126,MOT,2.110684463,10/4/01,10/4/01,"*MOT: there was a boy in our town with long hair , I mean really long hair . _x0015_%snd:""vio23""_2626110_2632781_x0015_","*MOT: and everybody pointed at him and laughed at him and made fun of him . _x0015_%snd:""vio23""_2632781_2635673_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and when he walked down the street , the people would roar _x0002__x0005_(2)_x0002__x0006_and stick out their tongues _x0002__x0005_(3)_x0002__x0006_and make funny faces . _x0015_%snd:""vio23""_2635673_2640081_x0015_","*MOT: and run in and slam the door and shut (th)em +... _x0015_%snd:""vio23""_2640081_2642548_x0015_","*MOT: from the window until he couldn't stand anymore , so he sat down and cried . _x0015_%snd:""vio23""_2642548_2645840_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,would,1
Violet,Providence/Violet/vio23.cha/5126,MOT,2.110684463,10/4/01,10/4/01,"*MOT: there was a boy in our town with long hair , I mean really long hair . _x0015_%snd:""vio23""_2626110_2632781_x0015_","*MOT: and everybody pointed at him and laughed at him and made fun of him . _x0015_%snd:""vio23""_2632781_2635673_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and when he walked down the street , the people would roar _x0002__x0005_(2)_x0002__x0006_and stick out their tongues _x0002__x0005_(3)_x0002__x0006_and make funny faces . _x0015_%snd:""vio23""_2635673_2640081_x0015_","*MOT: and run in and slam the door and shut (th)em +... _x0015_%snd:""vio23""_2640081_2642548_x0015_","*MOT: from the window until he couldn't stand anymore , so he sat down and cried . _x0015_%snd:""vio23""_2642548_2645840_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,would,1
Violet,Providence/Violet/vio38.cha/1361,MOT,2.685612594,10/4/01,10/4/01,"*MOT: xxx , look who's in there . _x0015_%snd:""vio38""_860243_862165_x0015_","*MOT: is that what the birdie has ? _x0015_%snd:""vio38""_862165_864096_x0015_","*MOT: xxx _x0002__x0005_(1)_x0002__x0006_and bugs live in there . _x0015_%snd:""vio38""_864096_869961_x0015_","*MOT: you can learn to recognize different kinds of trees , the beech tree . _x0015_%snd:""vio38""_869961_875138_x0015_","*MOT: the maple tree . _x0015_%snd:""vio38""_875138_876835_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio48.cha/2115,MOT,3.398932238,10/4/01,10/4/01,"*MOT: Carrots gets a big kiss too . _x0015_%snd:""vio48""_1334676_1336878_x0015_","*MOT: shoes . _x0015_%snd:""vio48""_1336878_1340158_x0015_","*MOT: two shoes new shoes pretty _x0002__x0005_(1)_x0002__x0006_and white . _x0015_%snd:""vio48""_1340158_1343381_x0015_","*MOT: left shoe right shoe tie them up tight . _x0015_%snd:""vio48""_1343381_1346350_x0015_","*MOT: look at the cat . _x0015_%snd:""vio48""_1346350_1348636_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio52.cha/2287,MOT,3.729418207,10/4/01,10/4/01,"*MOT: I believe you are right you shall have your spring back again . _x0015_%snd:""vio52""_1467115_1470280_x0015_","*MOT: I shall continue to bring a new spring year after year just as long as the people remain happy and contented and do not ever become lazy again . _x0015_%snd:""vio52""_1470280_1477603_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and that's how it was _x0002__x0005_(2)_x0002__x0006_and that's how it still is . _x0015_%snd:""vio52""_1477603_1480980_x0015_","*CHI: xxx . _x0015_%snd:""vio52""_1480980_1487650_x0015_",*MOT: and the Whistler well he turned down the king's offer of riches in favor of becoming the spring unicorn's helper .,description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio36.cha/256,MOT,2.602306639,10/4/01,10/4/01,"*MOT: feel (th)em with their helmets on ? _x0015_%snd:""vio36""_146170_148160_x0015_","*CHI: yeah . _x0015_%snd:""vio36""_148160_149071_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and fly on the shuttle . _x0015_%snd:""vio36""_149073_152025_x0015_","*MOT: into outer space . _x0015_%snd:""vio36""_152025_157065_x0015_","*MOT: I want to be up there +... _x0015_%snd:""vio36""_157065_163288_x0015_",directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio13.cha/2049,MOT,1.680136893,10/4/01,10/4/01,"*MOT: oh: . _x0015_%snd:""vio13""_1599651_1604361_x0015_","*MOT: let's make her wear the pretty skirt +... _x0015_%snd:""vio13""_1604361_1610515_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and fancy shoes +... _x0015_%snd:""vio13""_1610515_1613121_x0015_","*MOT: and what will she hold in her hand ? _x0015_%snd:""vio13""_1613121_1615860_x0015_",*MOT: there's her hand +//.,description,consistent,imperative,N,0,NOM,AND,AND,no,,0
Violet,Providence/Violet/vio31.cha/1459,MOT,2.419267625,10/4/01,10/4/01,"*MOT: but the people didn't know who he was because he looked all dirty and they said , that's not our dog . _x0015_%snd:""vio31""_833740_839270_x0015_","*MOT: we had a white dog , we didn't have a black dog . _x0015_%snd:""vio31""_839270_842120_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and then when they gave him a tub they found that it was their dog _x0002__x0005_(2)_x0002__x0006_and their dog just had black dirt all over him . _x0015_%snd:""vio31""_842120_849158_x0015_","*MOT: right ? _x0015_%snd:""vio31""_849158_850203_x0015_","*MOT: remember that ? _x0015_%snd:""vio31""_850203_852438_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio44.cha/516,MOT,2.987549624,10/4/01,10/5/01,"*MOT: she's gathering acorns says Mommy . _x0015_%snd:""vio44""_414878_417345_x0015_","*MOT: she is saving them for later . _x0015_%snd:""vio44""_417345_419648_x0015_","*MOT: when it snows she'll dig them up _x0002__x0005_(1)_x0002__x0006_and eat them . _x0015_%snd:""vio44""_419648_422296_x0015_","*MOT: rabbit cracker rabbit cracker on a plate . _x0015_%snd:""vio44""_422296_429126_x0015_","*MOT: can you find its real rabbit mate ? _x0015_%snd:""vio44""_429126_431800_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio23.cha/5192,MOT,2.110684463,10/4/01,10/4/01,"*MOT: from the seat to the pleat , they will bounce to the beat with no legs inside them . _x0015_%snd:""vio23""_2683186_2687180_x0015_","*MOT: and no feet beneath they'll whirl and twirl and jiggle and prance +... _x0015_%snd:""vio23""_2687180_2691041_x0015_","*MOT: so just start the music _x0002__x0005_(1)_x0002__x0006_and give (th)em a chance . _x0015_%snd:""vio23""_2691041_2693438_x0015_","*MOT: let's have a big hand , for the wonderful , marvelous , super sensational +... _x0015_%snd:""vio23""_2693438_2697386_x0015_","*MOT: utterly fabulous +... _x0015_%snd:""vio23""_2697386_2699128_x0015_",directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio31.cha/4976,MOT,2.419267625,10/4/01,10/4/01,*MOT: yep [: yes] .,"*CHI: fence . _x0015_%snd:""vio31""_2595511_2597040_x0015_",*MOT: _x0002__x0005_(1)_x0002__x0006_and this is a part of a fence .,"*MOT: (o)kay . _x0015_%snd:""vio31""_2597040_2598885_x0015_","*MOT: where's your fence part ? _x0015_%snd:""vio31""_2598885_2600081_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio37.cha/3205,FAT,2.648850103,10/4/01,10/4/01,"*FAT: ready ? _x0015_%snd:""vio37""_2031908_2033940_x0015_","*FAT: hold on . _x0015_%snd:""vio37""_2033940_2035065_x0015_","*FAT: _x0002__x0005_(1)_x0002__x0006_and blow . _x0015_%snd:""vio37""_2035065_2036365_x0015_","*FAT: xxx . _x0015_%snd:""vio37""_2036365_2044147_x0015_","*FAT: xxx . _x0015_%snd:""vio37""_2044147_2047626_x0015_",directive,consistent,imperative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio22.cha/685,MOT,2.073921971,10/4/01,10/4/01,*MOT: yeah .,"*MOT: after we have breakfast we get to put our halloween costumes on . _x0015_%snd:""vio22""_482591_487555_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and get to keep them on all day ! _x0015_%snd:""vio22""_487555_491166_x0015_","*CHI: do we 0have halloween costumes ? _x0015_%snd:""vio22""_491166_496398_x0015_","*CHI: ah go . _x0015_%snd:""vio22""_496398_499791_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio50.cha/1361,MOT,3.557330595,10/4/01,10/4/01,*MOT: look what he's doing .,"*MOT: he's taking a banana from her pocket . _x0015_%snd:""vio50""_804146_806516_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and this one +... _x0015_%snd:""vio50""_806516_808340_x0015_","*MOT: is taking the hat from her head . _x0015_%snd:""vio50""_808340_813091_x0015_","*MOT: and these +... _x0015_%snd:""vio50""_813091_817205_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio08.cha/65,MOT,1.47128679,10/4/01,10/4/01,"*MOT: hi: . _x0015_%snd:""vio08""_26521_30945_x0015_","*MOT: &-uhp , don't pull on that . _x0015_%snd:""vio08""_30945_32986_x0015_","*MOT: xxx try _x0002__x0005_(1)_x0002__x0006_and fix it . _x0015_%snd:""vio08""_32986_34778_x0015_","*MOT: huh ? _x0015_%snd:""vio08""_34778_36036_x0015_","*CHI: yyy yyy . _x0015_%snd:""vio08""_36026_38505_x0015_",directive,consistent,imperative,N,0,SEN,AND,AND,no,,0
Violet,Providence/Violet/vio36.cha/388,MOT,2.602306639,10/4/01,10/4/01,"*CHI: ‹ya [: yes] ,› tiger book . _x0015_%snd:""vio36""_265491_267455_x0015_","*CHI: the tiger +//. _x0015_%snd:""vio36""_267456_270566_x0015_",*MOT: did you _x0002__x0005_(1)_x0002__x0006_and Daddy draw any dinosaurs today ?,"*CHI: the ti(ger) +/. _x0015_%snd:""vio36""_270566_271220_x0015_","*MOT: no . _x0015_%snd:""vio36""_271220_272120_x0015_",description,consistent,interrogative,YN,1,NOM,AND,AND,no,,0
William,Providence/William/wil04.cha/2184,MOT,1.551854894,2/8/01,2/8/01,"*MOT: the: wheels on the bus go round and round . _x0015_%snd:""wil04""_1435920_1441120_x0015_","*MOT: round and round . _x0015_%snd:""wil04""_1441120_1442846_x0015_","*MOT: round _x0002__x0005_(1)_x0002__x0006_and round . _x0015_%snd:""wil04""_1442846_1444465_x0015_","*CHI: ‹Mommy [?]› yyy . _x0015_%snd:""wil04""_1444465_1448120_x0015_",*MOT: the wheels on the bus go round and round .,description,consistent,declarative,N,0,NOM,AND,AND,no,,0
William,Providence/William/wil42.cha/2193,MOT,3.263607118,2/8/01,2/8/01,"*CHI: I want it . _x0015_%snd:""wil42""_1123963_1131701_x0015_","*MOT: well , don't worry about it , just stay here and play . _x0015_%snd:""wil42""_1131701_1134740_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and help me . _x0015_%snd:""wil42""_1134743_1135643_x0015_","*CHI: want it . _x0015_%snd:""wil42""_1135643_1137613_x0015_","*MOT: what do you want , you want your backpack or +/.",directive,consistent,imperative,N,0,SEN,AND,AND,no,,0
William,Providence/William/wil03.cha/1830,MOT,1.513524983,2/8/01,2/8/01,*MOT: the wheels on the bus go round and round .,"*CHI: ‹buses [?]› . _x0015_%snd:""wil03""_1210655_1214851_x0015_","*MOT: round _x0002__x0005_(1)_x0002__x0006_and round , round _x0002__x0005_(2)_x0002__x0006_and round . _x0015_%snd:""wil03""_1214851_1218815_x0015_","*MOT: the wheels on the bus go round and round . _x0015_%snd:""wil03""_1218815_1223631_x0015_",*MOT: a:ll through the to:wn .,description,consistent,declarative,N,0,NOM,AND,AND,no,,0
William,Providence/William/wil03.cha/1830,MOT,1.513524983,2/8/01,2/8/01,*MOT: the wheels on the bus go round and round .,"*CHI: ‹buses [?]› . _x0015_%snd:""wil03""_1210655_1214851_x0015_","*MOT: round _x0002__x0005_(1)_x0002__x0006_and round , round _x0002__x0005_(2)_x0002__x0006_and round . _x0015_%snd:""wil03""_1214851_1218815_x0015_","*MOT: the wheels on the bus go round and round . _x0015_%snd:""wil03""_1218815_1223631_x0015_",*MOT: a:ll through the to:wn .,description,consistent,declarative,N,0,NOM,AND,AND,no,,0
William,Providence/William/wil35.cha/2054,MOT,2.916365503,2/8/01,2/8/01,"*MOT: see , here William was on the orange .","*CHI: xxx . _x0015_%snd:""wil35""_1321450_1323075_x0015_","*MOT: right , _x0002__x0005_(1)_x0002__x0006_and you come up until you find the first blue _x0002__x0005_(2)_x0002__x0006_and there it is right there . _x0015_%snd:""wil35""_1323076_1327445_x0015_","*MOT: here's it one blue . _x0015_%snd:""wil35""_1327445_1329235_x0015_",*MOT: good job .,directive,consistent,declarative,N,0,SEN,AND,AND,no,,0
William,Providence/William/wil42.cha/1120,MOT,3.263607118,2/8/01,2/8/01,"*MOT: you are . _x0015_%snd:""wil42""_467640_468616_x0015_","*CHI: xxx . _x0015_%snd:""wil42""_468616_470975_x0015_",*MOT: xxx come over here _x0002__x0005_(1)_x0002__x0006_and I'll show you .,"*MOT: okay ? _x0015_%snd:""wil42""_470975_472146_x0015_","*CHI: (o)kay . _x0015_%snd:""wil42""_472146_474335_x0015_",conditional,consistent,imperative,YN,0,SEN,XNOR,AND,no,,0
William,Providence/William/wil09.cha/1809,MOT,1.745845311,2/8/01,2/6/01,"*OPE: xxx . _x0015_%snd:""wil09""_1908343_1910710_x0015_","*MOT: I have_to get you dressed . _x0015_%snd:""wil09""_1910710_1913660_x0015_","*MOT: are you gonna stay down here _x0002__x0005_(1)_x0002__x0006_an(d) be a good boy while Mommy goes upstairs _x0002__x0005_(2)_x0002__x0006_an(d) gets your clothes ? _x0015_%snd:""wil09""_1913660_1917833_x0015_",*OPE: didjou [: did you] wear yer [: your] cereal ?,"*CHI: xxx . _x0015_%snd:""wil09""_1917833_1919363_x0015_",options,consistent,interrogative,0,0,SEN,AND,AND,no,,0
William,Providence/William/wil09.cha/1809,MOT,1.745845311,2/8/01,2/6/01,"*OPE: xxx . _x0015_%snd:""wil09""_1908343_1910710_x0015_","*MOT: I have_to get you dressed . _x0015_%snd:""wil09""_1910710_1913660_x0015_","*MOT: are you gonna stay down here _x0002__x0005_(1)_x0002__x0006_an(d) be a good boy while Mommy goes upstairs _x0002__x0005_(2)_x0002__x0006_an(d) gets your clothes ? _x0015_%snd:""wil09""_1913660_1917833_x0015_",*OPE: didjou [: did you] wear yer [: your] cereal ?,"*CHI: xxx . _x0015_%snd:""wil09""_1917833_1919363_x0015_",options,consistent,interrogative,0,0,SEN,AND,AND,no,,0
William,Providence/William/wil37.cha/3624,MOT,3.030116359,2/8/01,2/8/01,"*MOT: and +... _x0015_%snd:""wil37""_2356721_2359211_x0015_","*MOT: three . _x0015_%snd:""wil37""_2359211_2360771_x0015_","*MOT: _x0002__x0005_(1)_x0002__x0006_and I'm just gonna put William in the end , just so there's no confusion .","*CHI: thank you . _x0015_%snd:""wil37""_2360771_2365603_x0015_",*MOT: now +/.,description,consistent,declarative,N,0,SEN,AND,AND,yes,,0
William,Providence/William/wil21.cha/2550,MOT,2.26908282,2/8/01,2/8/01,"*CHI: yes . _x0015_%snd:""wil21""_1438356_1439161_x0015_","*MOT: okay . _x0015_%snd:""wil21""_1439161_1439756_x0015_","*MOT: I can go , you can go around _x0002__x0005_(1)_x0002__x0006_and around on the yellow swings if you want . _x0015_%snd:""wil21""_1440455_1444128_x0015_","*CHI: okay . _x0015_%snd:""wil21""_1444491_1445940_x0015_",*MOT: want to ?,options,consistent,interrogative,YN,0,NOM,AND,AND,no,"can,can",1
William,Providence/William/wil08.cha/4573,MOT,1.70477755,2/8/01,2/8/01,"*MOT: no honey . _x0015_%snd:""wil08""_2418498_2419763_x0015_","*MOT: come xxx . _x0015_%snd:""wil08""_2419763_2423131_x0015_","*MOT: the wheels on the bus go round [: around] _x0002__x0005_(1)_x0002__x0006_and round [: around] . _x0015_%snd:""wil08""_2423131_2427800_x0015_",*MOT: round [: around] and round [: around] .,"*CHI: yyy . _x0015_%snd:""wil08""_2427800_2430803_x0015_",description,consistent,declarative,N,0,SEN,AND,AND,no,,0
William,Providence/William/wil22.cha/589,MOT,2.301937029,2/8/01,2/8/01,"*CHI: ‹yes [?]› it ‹hurt [?]› . _x0015_%snd:""wil22""_385925_387401_x0015_","*FAT: that would hurt . _x0015_%snd:""wil22""_387401_388196_x0015_","*MOT: I just saw the , I just saw the &-um , black _x0002__x0005_(1)_x0002__x0006_and blue . _x0015_%snd:""wil22""_388196_391193_x0015_","*FAT: ouch . _x0015_%snd:""wil22""_391193_391941_x0015_","*CHI: yyy better ? _x0015_%snd:""wil22""_391941_395305_x0015_",description,consistent,declarative,N,0,NOM,AND,AND,no,,0
